Year, Month, EcoregionIndex, SpeciesName, CohortAge, CohortWoodB, CohortLeafB, MortalityAGEwood, MortalityAGEleaf, MortalityBIOwood, MortalityBIOleaf, mineralNalloc, resorbedNalloc, limitLAI, limitH20, limitT, limitCapacity, limitN, maxNPP, Bmax, Bsite, Bcohort, soilTemp, actualWoodNPP, actualLeafNPP, deltaWood, deltaLeaf, totalMortalityWood, totalMortalityLeaf, resorbedNused, mineralNused, Ndemand,
5, 4, 2, acerrubr, 13, 727.8, 0.0, 0.01, 0.00, 2.18, 0.00, 8.54, 1.48, 0.38, 1.00, 0.00, 0.99, 1.00, 200, 15000, 727, 727.8, 4.6, 0.00, 0.00, -2.19, 0.00, 2.19, 0.00,0.00, 0.00, 0.00
5, 5, 2, acerrubr, 13, 725.6, 0.0, 0.01, 0.00, 2.18, 0.00, 8.81, 1.48, 0.38, 1.00, 0.22, 0.99, 1.00, 200, 15000, 725, 725.6, 11.8, 8.33, 8.33, 6.14, 8.33, 2.18, 0.00,0.33, 0.00, 0.33
5, 6, 2, acerrubr, 13, 731.8, 8.3, 0.01, 0.00, 2.20, 0.00, 9.23, 1.16, 0.39, 0.92, 0.92, 0.99, 1.00, 200, 15000, 740, 740.1, 16.9, 33.25, 33.25, 31.05, 33.25, 2.20, 0.00,1.16, 0.15, 1.31
5, 7, 2, acerrubr, 13, 762.8, 41.6, 0.01, 0.00, 2.29, 0.00, 9.61, 0.00, 0.45, 0.82, 1.00, 0.99, 1.00, 200, 15000, 804, 804.4, 19.5, 36.34, 36.34, 34.05, 36.34, 2.30, 0.00,0.00, 1.43, 1.43
5, 8, 2, acerrubr, 13, 796.9, 77.9, 0.01, 0.00, 2.39, 0.00, 8.87, 0.00, 0.50, 1.00, 0.98, 0.99, 1.00, 200, 15000, 874, 874.8, 18.3, 48.75, 48.75, 46.35, 48.75, 2.40, 0.00,0.00, 1.91, 1.91
5, 9, 2, acerrubr, 13, 843.2, 126.7, 0.01, 0.00, 2.53, 63.33, 7.61, 1.65, 0.57, 1.00, 0.50, 0.99, 1.00, 200, 15000, 969, 969.9, 13.5, 28.21, 28.21, 25.68, -35.12, 2.54, 63.33,0.00, 1.11, 1.11
5, 10, 2, acerrubr, 13, 868.9, 91.5, 0.01, 0.00, 2.61, 91.54, 6.90, 1.65, 0.54, 1.00, 0.00, 0.99, 1.00, 200, 15000, 960, 960.4, 7.5, 0.00, 0.06, -2.61, -91.48, 2.61, 91.54,0.00, 0.00, 0.00
5, 11, 2, acerrubr, 13, 866.3, 0.1, 0.01, 0.00, 2.60, 0.06, 7.12, 1.65, 0.43, 1.00, 0.00, 0.99, 1.00, 200, 15000, 866, 866.3, -0.8, 0.00, 0.00, -2.61, -0.06, 2.61, 0.06,0.00, 0.00, 0.00
5, 12, 2, acerrubr, 14, 863.7, 0.0, 0.01, 0.00, 2.59, 0.00, 7.01, 1.65, 0.43, 1.00, 0.00, 0.99, 1.00, 200, 15000, 863, 863.7, -8.2, 0.00, 0.00, -2.60, 0.00, 2.60, 0.00,0.00, 0.00, 0.00
5, 1, 2, acerrubr, 14, 861.1, 0.0, 0.01, 0.00, 2.58, 0.00, 6.96, 1.65, 0.43, 1.00, 0.00, 0.99, 1.00, 200, 15000, 861, 861.1, -11.7, 0.00, 0.00, -2.59, 0.00, 2.59, 0.00,0.00, 0.00, 0.00
5, 2, 2, acerrubr, 14, 858.5, 0.0, 0.01, 0.00, 2.58, 0.00, 6.86, 1.65, 0.43, 1.00, 0.00, 0.99, 1.00, 200, 15000, 858, 858.5, -9.8, 0.00, 0.00, -2.58, 0.00, 2.58, 0.00,0.00, 0.00, 0.00
